y_keff_inv,y_Mpc_over_h,A_y,dA_dy
3.7237237237237237,2.4824824824824825,3.8258375343554443,1.027298206383995
3.7337337337337337,2.4891558224891557,3.8361207920245453,1.0272966735209148
3.7437437437437437,2.4958291624958293,3.8464040342773886,1.0272951261407213
3.7537537537537538,2.5025025025025025,3.8566872609674983,1.0272935640998784
3.7637637637637638,2.5091758425091757,3.8669704719476234,1.0272919872541033
3.7737737737737738,2.5158491825158493,3.87725366706892,1.0272903954575836
3.7837837837837838,2.5225225225225225,3.8875368461806388,1.0272887885626762
3.793793793793794,2.5291958625291957,3.8978200091314066,1.02728716642114
3.803803803803804,2.5358692025358693,3.908103155767394,1.02728552888237
3.813813813813814,2.5425425425425425,3.9183862859339413,1.0272838757949658
3.823823823823824,2.5492158825492157,3.928669399474738,1.0272822070059375
3.833833833833834,2.5558892225558894,3.93895249623146,1.027280522360358
3.843843843843844,2.5625625625625625,3.9492355760451323,1.0272788217026785
3.853853853853854,2.5692359025692357,3.9595186387542087,1.027277104874873
3.863863863863864,2.5759092425759094,3.9698016841962596,1.0272753717180652
3.873873873873874,2.5825825825825826,3.980084712207137,1.0272736220717293
3.883883883883884,2.5892559225892557,3.9903677226205687,1.0272718557732885
3.893893893893894,2.5959292625959294,4.000650715269604,1.027270072659521
3.903903903903904,2.6026026026026026,4.010933689984598,1.027268272564607
3.913913913913914,2.6092759426092758,4.021216646594964,1.0272664553218194
3.923923923923924,2.6159492826159494,4.03149958492834,1.0272646207627207
