k_hMpc,P_LCDM,P_convA,P_convB,T_k,dsigma2_dlnk
1.378906706079849331e-02,2.397690810848491310e+04,2.397690810848491310e+04,2.397690810848491310e+04,1.000000000000000000e+00,3.176954037793798102e-03
1.383678710334318961e-02,2.399074037240783946e+04,2.399074037240783946e+04,2.399074037240783946e+04,1.000000000000000000e+00,3.211849581513821598e-03
1.388467229139413346e-02,2.400433949724760896e+04,2.400433949724760896e+04,2.400433949724760896e+04,1.000000000000000000e+00,3.247095419964871228e-03
1.393272319647298474e-02,2.401770409135193768e+04,2.401770409135193768e+04,2.401770409135193768e+04,1.000000000000000000e+00,3.282694539459666671e-03
1.398094039207930031e-02,2.403083276772453974e+04,2.403083276772453974e+04,2.403083276772453974e+04,1.000000000000000000e+00,3.318649943699568047e-03
1.402932445369733418e-02,2.404372414414014929e+04,2.404372414414014929e+04,2.404372414414014929e+04,1.000000000000000000e+00,3.354964653751463764e-03
1.407787595880293299e-02,2.405637684326292219e+04,2.405637684326292219e+04,2.405637684326292219e+04,1.000000000000000000e+00,3.391641708021758336e-03
1.412659548687041772e-02,2.406878949276335334e+04,2.406878949276335334e+04,2.406878949276335334e+04,1.000000000000000000e+00,3.428684162228138460e-03
1.417548361937950342e-02,2.408096072543563423e+04,2.408096072543563423e+04,2.408096072543563423e+04,1.000000000000000000e+00,3.466095089368620343e-03
1.422454093982227115e-02,2.409288917931679680e+04,2.409288917931679680e+04,2.409288917931679680e+04,1.000000000000000000e+00,3.503877579687739077e-03
1.427376803371007037e-02,2.410457349780400909e+04,2.410457349780400909e+04,2.410457349780400909e+04,1.000000000000000000e+00,3.542034740641142494e-03
1.432316548858054636e-02,2.411601232977469408e+04,2.411601232977469408e+04,2.411601232977469408e+04,1.000000000000000000e+00,3.580569696855788811e-03
1.437273389400463459e-02,2.412720432970466572e+04,2.412720432970466572e+04,2.412720432970466572e+04,1.000000000000000000e+00,3.619485590090242271e-03
1.442247384159364709e-02,2.413814815762678700e+04,2.413814815762678700e+04,2.413814815762678700e+04,1.000000000000000000e+00,3.658785579164164012e-03
1.447238592500625469e-02,2.414884246929865913e+04,2.414884246929865913e+04,2.414884246929865913e+04,1.000000000000000000e+00,3.698472838387953203e-03
1.452247073995562368e-02,2.415928591049176976e+04,2.415928591049176976e+04,2.415928591049176976e+04,1.000000000000000000e+00,3.738550556529097318e-03
1.457272888421650564e-02,2.416947713161271167e+04,2.416947713161271167e+04,2.416947713161271167e+04,1.000000000000000000e+00,3.779021938896248971e-03
1.462316095763241744e-02,2.417941478922415990e+04,2.417941478922415990e+04,2.417941478922415990e+04,1.000000000000000000e+00,3.819890207491176415e-03
1.467376756212272239e-02,2.418909754616870850e+04,2.418909754616870850e+04,2.418909754616870850e+04,1.000000000000000000e+00,3.861158600944959978e-03
1.472454930168987618e-02,2.419852407169320577e+04,2.419852407169320577e+04,2.419852407169320577e+04,1.000000000000000000e+00,3.902830374450528238e-03
1.477550678242659302e-02,2.420769304157292936e+04,2.420769304157292936e+04,2.420769304157292936e+04,1.000000000000000000e+00,3.944908799696885543e-03
1.482664061252314536e-02,2.421660313823616525e+04,2.421660313823616525e+04,2.421660313823616525e+04,1.000000000000000000e+00,3.987397164794240917e-03
1.487795140227453870e-02,2.422525305088956156e+04,2.422525305088956156e+04,2.422525305088956156e+04,1.000000000000000000e+00,4.030298774199961818e-03
1.492943976408785470e-02,2.423364147564274026e+04,2.423364147564274026e+04,2.423364147564274026e+04,1.000000000000000000e+00,4.073616948641326473e-03
1.498110631248951961e-02,2.424176711563428034e+04,2.424176711563428034e+04,2.424176711563428034e+04,1.000000000000000000e+00,4.117355025032112294e-03
1.503295166413270816e-02,2.424962868115678066e+04,2.424962868115678066e+04,2.424962868115678066e+04,1.000000000000000000e+00,4.161516356388885070e-03
1.508497643780461021e-02,2.425722488978261390e+04,2.425722488978261390e+04,2.425722488978261390e+04,1.000000000000000000e+00,4.206104311742990369e-03
1.513718125443388671e-02,2.426455446649037185e+04,2.426455446649037185e+04,2.426455446649037185e+04,1.000000000000000000e+00,4.251122276048616665e-03
1.518956673709804216e-02,2.427161613558682802e+04,2.427161613558682802e+04,2.427161613558682802e+04,1.000000000000000000e+00,4.296573648636137568e-03
1.524213351103087186e-02,2.427840858523863062e+04,2.427840858523863062e+04,2.427840858523863062e+04,1.000000000000000000e+00,4.342461836670784454e-03
1.529488220362996455e-02,2.428493049679110482e+04,2.428493049679110482e+04,2.428493049679110482e+04,1.000000000000000000e+00,4.388790259920400359e-03
1.534781344446411143e-02,2.429118055942624778e+04,2.429118055942624778e+04,2.429118055942624778e+04,1.000000000000000000e+00,4.435562353153578094e-03
1.540092786528087822e-02,2.429715747030746206e+04,2.429715747030746206e+04,2.429715747030746206e+04,1.000000000000000000e+00,4.482781566021612311e-03
1.545422610001411824e-02,2.430285993471364782e+04,2.430285993471364782e+04,2.430285993471364782e+04,1.000000000000000000e+00,4.530451362933706101e-03
1.550770878479158094e-02,2.430828666617337512e+04,2.430828666617337512e+04,2.430828666617337512e+04,1.000000000000000000e+00,4.578575222928406296e-03
1.556137655794244748e-02,2.431343638659978023e+04,2.431343638659978023e+04,2.431343638659978023e+04,1.000000000000000000e+00,4.627156639540396660e-03
1.561523006000497399e-02,2.431830782642608756e+04,2.431830782642608756e+04,2.431830782642608756e+04,1.000000000000000000e+00,4.676199120664123465e-03
1.566926993373413471e-02,2.432289972473882881e+04,2.432289972473882881e+04,2.432289972473882881e+04,1.000000000000000000e+00,4.725706188414243065e-03
1.572349682410932939e-02,2.432721082941457280e+04,2.432721082941457280e+04,2.432721082941457280e+04,1.000000000000000000e+00,4.775681378981185346e-03
1.577791137834200566e-02,2.433123989725425417e+04,2.433123989725425417e+04,2.433123989725425417e+04,1.000000000000000000e+00,4.826128242480083597e-03
1.583251424588345488e-02,2.433498569411838616e+04,2.433498569411838616e+04,2.433498569411838616e+04,1.000000000000000000e+00,4.877050342802923162e-03
1.588730607843250042e-02,2.433844699506227698e+04,2.433844699506227698e+04,2.433844699506227698e+04,1.000000000000000000e+00,4.928451257458028346e-03
1.594228752994336987e-02,2.434162258383757217e+04,2.434162258383757217e+04,2.434162258383757217e+04,1.000000000000000000e+00,4.980334577281612593e-03
1.599745925663338328e-02,2.434451123771984567e+04,2.434451123771984567e+04,2.434451123771984567e+04,1.000000000000000000e+00,5.032703903099417647e-03
1.605282191699087049e-02,2.434711172683924087e+04,2.434711172683924087e+04,2.434711172683924087e+04,1.000000000000000000e+00,5.085562845221704327e-03
1.610837617178297390e-02,2.434942283025718280e+04,2.434942283025718280e+04,2.434942283025718280e+04,1.000000000000000000e+00,5.138915026444545314e-03
1.616412268406362124e-02,2.435144333689868654e+04,2.435144333689868654e+04,2.435144333689868654e+04,1.000000000000000000e+00,5.192764082028122029e-03
1.622006211918132143e-02,2.435317204569168462e+04,2.435317204569168462e+04,2.435317204569168462e+04,1.000000000000000000e+00,5.247113659506751591e-03
1.627619514478719984e-02,2.435460776570547023e+04,2.435460776570547023e+04,2.435460776570547023e+04,1.000000000000000000e+00,5.301967418494138960e-03
1.633252243084290858e-02,2.435574931629190905e+04,2.435574931629190905e+04,2.435574931629190905e+04,1.000000000000000000e+00,5.357329030486798933e-03
1.638904464962865834e-02,2.435659552722268199e+04,2.435659552722268199e+04,2.435659552722268199e+04,1.000000000000000000e+00,5.413202178658177433e-03
1.644576247575125702e-02,2.435714523882923822e+04,2.435714523882923822e+04,2.435714523882923822e+04,1.000000000000000000e+00,5.469590557656100853e-03
1.650267658615209299e-02,2.435739730214182055e+04,2.435739730214182055e+04,2.435739730214182055e+04,1.000000000000000000e+00,5.526497873382604960e-03
1.655978766011527090e-02,2.435735057902848712e+04,2.435735057902848712e+04,2.435735057902848712e+04,1.000000000000000000e+00,5.583927842785232042e-03
1.661709637927569899e-02,2.435700394233332190e+04,2.435700394233332190e+04,2.435700394233332190e+04,1.000000000000000000e+00,5.641884193628395223e-03
1.667460342762726658e-02,2.435635627601573287e+04,2.435635627601573287e+04,2.435635627601573287e+04,1.000000000000000000e+00,5.700370664271739787e-03
1.673230949153092784e-02,2.435540647528705085e+04,2.435540647528705085e+04,2.435540647528705085e+04,1.000000000000000000e+00,5.759391003433883376e-03
1.679021525972295217e-02,2.435415343833969746e+04,2.435415343833969746e+04,2.435415343833969746e+04,1.000000000000000000e+00,5.818948967949635377e-03
1.684832142332311558e-02,2.435259604663217033e+04,2.435259604663217033e+04,2.435259604663217033e+04,1.000000000000000000e+00,5.879048317631574254e-03
1.690662867584300302e-02,2.435073318737148657e+04,2.435073318737148657e+04,2.435073318737148657e+04,1.000000000000000000e+00,5.939692820114046874e-03
1.696513771319421368e-02,2.434856375958842909e+04,2.434856375958842909e+04,2.434856375958842909e+04,1.000000000000000000e+00,6.000886251984787617e-03
1.702384923369670150e-02,2.434608667428083209e+04,2.434608667428083209e+04,2.434608667428083209e+04,1.000000000000000000e+00,6.062632398514498401e-03
1.708276393808709492e-02,2.434330085455540757e+04,2.434330085455540757e+04,2.434330085455540757e+04,1.000000000000000000e+00,6.124935053390043009e-03
1.714188252952712418e-02,2.434020523577051063e+04,2.434020523577051063e+04,2.434020523577051063e+04,1.000000000000000000e+00,6.187798018431811195e-03
1.720120571361190981e-02,2.433679876567801693e+04,2.433679876567801693e+04,2.433679876567801693e+04,1.000000000000000000e+00,6.251225103317790965e-03
1.726073419837845582e-02,2.433308040456514209e+04,2.433308040456514209e+04,2.433308040456514209e+04,1.000000000000000000e+00,6.315220125291518341e-03
1.732046869431406316e-02,2.432904912539514044e+04,2.432904912539514044e+04,2.432904912539514044e+04,1.000000000000000000e+00,6.379786908872223279e-03
1.738040991436487492e-02,2.432470391394920443e+04,2.432470391394920443e+04,2.432470391394920443e+04,1.000000000000000000e+00,6.444929285553315651e-03
1.744055857394429324e-02,2.432004376896705071e+04,2.432004376896705071e+04,2.432004376896705071e+04,1.000000000000000000e+00,6.510651093502672730e-03
1.750091539094157655e-02,2.431506770228648747e+04,2.431506770228648747e+04,2.431506770228648747e+04,1.000000000000000000e+00,6.576956177249499054e-03
1.756148108573039185e-02,2.430977473898387689e+04,2.430977473898387689e+04,2.430977473898387689e+04,1.000000000000000000e+00,6.643848387372679014e-03
1.762225638117740495e-02,2.430416391705627757e+04,2.430416391705627757e+04,2.430416391705627757e+04,1.000000000000000000e+00,6.711331580050402743e-03
1.768324200265096111e-02,2.429823428203746516e+04,2.429823428203746516e+04,2.429823428203746516e+04,1.000000000000000000e+00,6.779409615189987623e-03
1.774443867802964758e-02,2.429198488892971727e+04,2.429198488892971727e+04,2.429198488892971727e+04,1.000000000000000000e+00,6.848086356514611860e-03
1.780584713771105748e-02,2.428541480645395495e+04,2.428541480645395495e+04,2.428541480645395495e+04,1.000000000000000000e+00,6.917365672330280831e-03
1.786746811462046336e-02,2.427852311727630513e+04,2.427852311727630513e+04,2.427852311727630513e+04,1.000000000000000000e+00,6.987251435207463696e-03
1.792930234421962962e-02,2.427130891814608913e+04,2.427130891814608913e+04,2.427130891814608913e+04,1.000000000000000000e+00,7.057747521629254180e-03
1.799135056451549308e-02,2.426377132003390579e+04,2.426377132003390579e+04,2.426377132003390579e+04,1.000000000000000000e+00,7.128857811630370279e-03
1.805361351606904474e-02,2.425590944826996929e+04,2.425590944826996929e+04,2.425590944826996929e+04,1.000000000000000000e+00,7.200586188437664917e-03
1.811609194200413178e-02,2.424772244267905626e+04,2.424772244267905626e+04,2.424772244267905626e+04,1.000000000000000000e+00,7.272936538099258538e-03
1.817878658801639138e-02,2.423920945771873085e+04,2.423920945771873085e+04,2.423920945771873085e+04,1.000000000000000000e+00,7.345912749108943728e-03
1.824169820238204578e-02,2.423036966261359703e+04,2.423036966261359703e+04,2.423036966261359703e+04,1.000000000000000000e+00,7.419518712023519952e-03
1.830482753596690548e-02,2.422120224149109708e+04,2.422120224149109708e+04,2.422120224149109708e+04,1.000000000000000000e+00,7.493758319079988663e-03
1.836817534223530654e-02,2.421170639351553837e+04,2.421170639351553837e+04,2.421170639351553837e+04,1.000000000000000000e+00,7.568635463798253915e-03
1.843174237725914849e-02,2.420188133302143979e+04,2.420188133302143979e+04,2.420188133302143979e+04,1.000000000000000000e+00,7.644154040580782017e-03
1.849552939972684204e-02,2.419172628965621698e+04,2.419172628965621698e+04,2.419172628965621698e+04,1.000000000000000000e+00,7.720317944316421044e-03
1.855953717095240943e-02,2.418124051011438496e+04,2.418124051011438496e+04,2.418124051011438496e+04,1.000000000000000000e+00,7.797131070476808964e-03
1.862376645488455704e-02,2.417042326013029742e+04,2.417042326013029742e+04,2.417042326013029742e+04,1.000000000000000000e+00,7.874597315339473824e-03
1.868821801811584860e-02,2.415927382157893953e+04,2.415927382157893953e+04,2.415927382157893953e+04,1.000000000000000000e+00,7.952720574621289715e-03
1.875289262989175351e-02,2.414779149215168582e+04,2.414779149215168582e+04,2.414779149215168582e+04,1.000000000000000000e+00,8.031504742909275837e-03
1.881779106211989641e-02,2.413597558548510642e+04,2.413597558548510642e+04,2.413597558548510642e+04,1.000000000000000000e+00,8.110953713223210265e-03
1.888291408937925811e-02,2.412382543128810721e+04,2.412382543128810721e+04,2.412382543128810721e+04,1.000000000000000000e+00,8.191071376576439592e-03
1.894826248892940088e-02,2.411134037546855689e+04,2.411134037546855689e+04,2.411134037546855689e+04,1.000000000000000000e+00,8.271861621528188435e-03
1.901383704071981165e-02,2.409851978025906283e+04,2.409851978025906283e+04,2.409851978025906283e+04,1.000000000000000000e+00,8.353328333729379343e-03
1.907963852739910302e-02,2.408536302434191384e+04,2.408536302434191384e+04,2.408536302434191384e+04,1.000000000000000000e+00,8.435475395463236381e-03
1.914566773432445010e-02,2.407186950297294970e+04,2.407186950297294970e+04,2.407186950297294970e+04,1.000000000000000000e+00,8.518306685177124901e-03
1.921192544957087828e-02,2.405803862810408827e+04,2.405803862810408827e+04,2.405803862810408827e+04,1.000000000000000000e+00,8.601826077012970570e-03
1.927841246394079375e-02,2.404386982850604181e+04,2.404386982850604181e+04,2.404386982850604181e+04,1.000000000000000000e+00,8.686037440324157963e-03
1.934512957097328165e-02,2.402936254988854853e+04,2.402936254988854853e+04,2.402936254988854853e+04,1.000000000000000000e+00,8.770944639194660011e-03
1.941207756695366091e-02,2.401451625502091338e+04,2.401451625502091338e+04,2.401451625502091338e+04,1.000000000000000000e+00,8.856551531943068420e-03
1.947925725092294197e-02,2.399933042623317669e+04,2.399933042623317669e+04,2.399933042623317669e+04,1.000000000000000000e+00,8.942861971513869218e-03
1.954666942468746144e-02,2.398380458138091490e+04,2.398380458138091490e+04,2.398380458138091490e+04,1.000000000000000000e+00,9.029879810985082245e-03
1.961431489282830162e-02,2.396793826410198380e+04,2.396793826410198380e+04,2.396793826410198380e+04,1.000000000000000000e+00,9.117608899663428093e-03
1.968219446271101195e-02,2.395173103552741304e+04,2.395173103552741304e+04,2.395173103552741304e+04,1.000000000000000000e+00,9.206053079508851392e-03
1.975030894449516725e-02,2.393518247434716977e+04,2.393518247434716977e+04,2.393518247434716977e+04,1.000000000000000000e+00,9.295216184603483783e-03
1.981865915114414470e-02,2.391829217691803933e+04,2.391829217691803933e+04,2.391829217691803933e+04,1.000000000000000000e+00,9.385102040629304809e-03
1.988724589843469601e-02,2.390105975737309200e+04,2.390105975737309200e+04,2.390105975737309200e+04,1.000000000000000000e+00,9.475714464339568197e-03
