r_M5,V_r,dV_dr,d2V_dr2
1.9581162324649302,-7.137606915553741,-1.6767034068136277,-1.75
1.9615230460921846,-7.143329287150642,-1.682665330661323,-1.75
1.9649298597194391,-7.149071969910953,-1.6886272545090184,-1.75
1.9683366733466936,-7.154834963834672,-1.6945891783567137,-1.75
1.971743486973948,-7.1606182689218,-1.700551102204409,-1.75
1.9751503006012026,-7.166421885172337,-1.7065130260521044,-1.75
1.978557114228457,-7.172245812586283,-1.7124749498997998,-1.75
1.9819639278557115,-7.178090051163638,-1.718436873747495,-1.75
1.9853707414829662,-7.183954600904403,-1.7243987975951909,-1.75
1.9887775551102207,-7.1898394618085755,-1.7303607214428862,-1.75
1.9921843687374752,-7.195744633876157,-1.7363226452905816,-1.75
1.9955911823647297,-7.201670117107149,-1.742284569138277,-1.75
1.9989979959919841,-7.207615911501549,-1.7482464929859722,-1.75
2.0024048096192386,-7.213582017059357,-1.7542084168336676,-1.75
2.005811623246493,-7.219568433780576,-1.760170340681363,-1.75
2.0092184368737476,-7.225575161665202,-1.7661322645290582,-1.75
2.012625250501002,-7.231602200713239,-1.7720941883767536,-1.75
2.0160320641282565,-7.237649550924683,-1.778056112224449,-1.75
2.019438877755511,-7.243717212299537,-1.7840180360721443,-1.75
2.0228456913827655,-7.2498051848378,-1.7899799599198396,-1.75
2.02625250501002,-7.255913468539472,-1.795941883767535,-1.75
2.0296593186372744,-7.262042063404553,-1.8019038076152303,-1.75
2.0330661322645294,-7.268190969433043,-1.8078657314629263,-1.75
2.036472945891784,-7.274360186624942,-1.8138276553106216,-1.75
2.0398797595190383,-7.28054971498025,-1.819789579158317,-1.75
2.043286573146293,-7.286759554498966,-1.8257515030060123,-1.75
2.0466933867735473,-7.292989705181093,-1.8317134268537076,-1.75
2.0501002004008018,-7.2992401670266265,-1.837675350701403,-1.75
2.0535070140280562,-7.30551094003557,-1.8436372745490983,-1.75
2.0569138276553107,-7.311802024207923,-1.8495991983967937,-1.75
2.0603206412825656,-7.318113419543685,-1.8555611222444899,-1.75
2.06372745490982,-7.324445126042856,-1.8615230460921852,-1.75
2.0671342685370746,-7.330797143705436,-1.8674849699398806,-1.75
2.070541082164329,-7.337169472531424,-1.873446893787576,-1.75
2.0739478957915836,-7.343562112520822,-1.8794088176352712,-1.75
2.077354709418838,-7.349975063673629,-1.8853707414829666,-1.75
2.0807615230460925,-7.356408325989844,-1.891332665330662,-1.75
2.084168336673347,-7.362861899469468,-1.8972945891783572,-1.75
2.0875751503006015,-7.3693357841125025,-1.9032565130260526,-1.75
2.090981963927856,-7.375829979918945,-1.909218436873748,-1.75
2.0943887775551104,-7.382344486888796,-1.9151803607214433,-1.75
2.097795591182365,-7.388879305022057,-1.9211422845691386,-1.75
2.1012024048096194,-7.395434434318727,-1.927104208416834,-1.75
2.104609218436874,-7.402009874778805,-1.9330661322645293,-1.75
2.1080160320641284,-7.4086056264022915,-1.9390280561122246,-1.75
2.111422845691383,-7.415221689189188,-1.94498997995992,-1.75
2.1148296593186373,-7.421858063139494,-1.9509519038076153,-1.75
2.118236472945892,-7.428514748253208,-1.9569138276553106,-1.75
2.1216432865731463,-7.435191744530331,-1.962875751503006,-1.75
2.1250501002004007,-7.441889051970864,-1.9688376753507013,-1.75
2.1284569138276552,-7.448606670574804,-1.9747995991983966,-1.75
2.1318637274549097,-7.455344600342155,-1.980761523046092,-1.75
2.1352705410821646,-7.462102841272915,-1.9867234468937882,-1.75
2.138677354709419,-7.4688813933670835,-1.9926853707414836,-1.75
2.1420841683366736,-7.475680256624661,-1.998647294589179,-1.75
2.145490981963928,-7.482499431045647,-2.0046092184368742,-1.75
2.1488977955911825,-7.489338916630042,-2.0105711422845696,-1.75
2.152304609218437,-7.496198713377846,-2.016533066132265,-1.75
2.1557114228456915,-7.503078821289059,-2.0224949899799602,-1.75
2.1591182364729464,-7.509979240363682,-2.0284569138276565,-1.75
2.162525050100201,-7.516899970601713,-2.034418837675352,-1.75
2.1659318637274554,-7.523841012003153,-2.040380761523047,-1.75
2.16933867735471,-7.530802364568003,-2.0463426853707425,-1.75
2.1727454909819643,-7.537784028296261,-2.052304609218438,-1.75
2.176152304609219,-7.5447860031879275,-2.058266533066133,-1.75
2.1795591182364733,-7.551808289243004,-2.0642284569138285,-1.75
2.182965931863728,-7.558850886461489,-2.070190380761524,-1.75
2.1863727454909823,-7.565913794843382,-2.076152304609219,-1.75
2.1897795591182367,-7.572997014388686,-2.0821142284569145,-1.75
2.193186372745491,-7.580100545097398,-2.08807615230461,-1.75
2.1965931863727457,-7.587224386969519,-2.094038076152305,-1.75
2.2,-7.594368540005048,-2.1000000000000005,-1.75
