y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
0.39039039039039036,0.2602602602602602,1.0038662959644447,0.009178070198438847,1.984313483298443
0.40040040040040037,0.2669336002669336,1.0039580249960869,0.009149489698820566,1.984313483298443
0.41041041041041043,0.27360694027360694,1.004049470895655,0.009121498031775454,1.984313483298443
0.42042042042042044,0.2802802802802803,1.0041406395215653,0.009094090821455295,1.984313483298443
0.43043043043043044,0.28695362028695365,1.0042315367091035,0.009067263719461309,1.984313483298443
0.44044044044044045,0.29362696029362695,1.0043221682460233,0.009041012432117084,1.984313483298443
0.45045045045045046,0.3003003003003003,1.0044125398648056,0.00901533273102968,1.984313483298443
0.46046046046046046,0.30697364030697366,1.0045026572804525,0.00899022040799809,1.984313483298443
0.47047047047047047,0.31364698031364696,1.004592526138779,0.008965671335972808,1.984313483298443
0.4804804804804805,0.3203203203203203,1.0046821520634304,0.008941681414537784,1.984313483298443
0.4904904904904905,0.3269936603269937,1.0047715406337276,0.008918246594927529,1.984313483298443
0.5005005005005005,0.33366700033366703,1.0048606973764378,0.008895362891218105,1.984313483298443
0.5105105105105106,0.3403403403403404,1.004949627802054,0.008873026336532938,1.984313483298443
0.5205205205205206,0.3470136803470137,1.0050383373559577,0.00885123304134575,1.984313483298443
0.5305305305305306,0.35368702035368704,1.005126831462292,0.008829979141979584,1.984313483298443
0.5405405405405406,0.3603603603603604,1.0052151155039075,0.008809260823514001,1.984313483298443
0.5505505505505506,0.3670337003670337,1.0053031948137297,0.008789074331526512,1.984313483298443
0.5605605605605606,0.37370704037370706,1.0053910747095403,0.008769415929574078,1.984313483298443
0.5705705705705706,0.3803803803803804,1.0054787604479005,0.008750281954949563,1.984313483298443
0.5805805805805806,0.3870537203870537,1.0055662572650452,0.008731668770041598,1.984313483298443
0.5905905905905906,0.39372706039372707,1.0056535703587748,0.008713572783269292,1.984313483298443
0.6006006006006006,0.4004004004004004,1.005740704879512,0.008695990461301402,1.984313483298443
0.6106106106106106,0.4070737404070737,1.005827665963593,0.008678918287789727,1.984313483298443
0.6206206206206206,0.4137470804137471,1.0059144586898519,0.008662352816686255,1.984313483298443
0.6306306306306306,0.42042042042042044,1.0060010881176842,0.0086462906263146,1.984313483298443
0.6406406406406406,0.42709376042709374,1.0060875592707523,0.00863072833846158,1.984313483298443
0.6506506506506506,0.4337671004337671,1.006173877127805,0.00861566263100763,1.984313483298443
0.6606606606606606,0.44044044044044045,1.0062600466544949,0.008601090197886633,1.984313483298443
0.6706706706706707,0.44711378044711375,1.0063460727625266,0.008587007800067761,1.984313483298443
0.6806806806806807,0.4537871204537871,1.0064319603450336,0.008573412222195967,1.984313483298443
0.6906906906906907,0.46046046046046046,1.0065177142619635,0.008560300289962193,1.984313483298443
0.7007007007007007,0.46713380046713376,1.0066033393307383,0.008547668883084303,1.984313483298443
0.7107107107107107,0.4738071404738071,1.0066888403566125,0.008535514896466404,1.984313483298443
0.7207207207207207,0.4804804804804805,1.0067742220942872,0.00852383528894627,1.984313483298443
0.7307307307307307,0.4871538204871538,1.0068594892807405,0.008512627042368886,1.984313483298443
0.7407407407407407,0.49382716049382713,1.0069446466221714,0.008501887177349806,1.984313483298443
0.7507507507507507,0.5005005005005004,1.0070296987845628,0.008491612766551294,1.984313483298443
